Date,Iprec,WindS,WindDir,RelHum,AirT,SWglobal,TauCloudiness
1/10/1995 0:00,0.000000,1.210000,230.000000,74.000000,-4.840000,-9999.000000,-9999.000000
1/10/1995 1:00,0.000000,1.700000,227.000000,74.000000,-7.830000,-9999.000000,-9999.000000
1/10/1995 1:59,0.000000,1.440000,264.000000,77.000000,-7.620000,-9999.000000,-9999.000000
1/10/1995 3:00,0.000000,1.270000,223.000000,76.000000,-6.500000,-9999.000000,-9999.000000
1/10/1995 4:00,0.000000,1.170000,352.000000,74.000000,-5.350000,-9999.000000,-9999.000000
1/10/1995 4:59,0.000000,1.290000,36.000000,75.000000,-3.180000,-9999.000000,-9999.000000
1/10/1995 6:00,0.000000,0.230000,349.000000,75.000000,-3.500000,-9999.000000,-9999.000000
1/10/1995 7:00,0.000000,0.160000,323.000000,77.000000,-3.000000,-9999.000000,-9999.000000
1/10/1995 7:59,0.000000,0.210000,321.000000,76.000000,-3.180000,-9999.000000,-9999.000000
1/10/1995 9:00,0.000000,0.220000,310.000000,73.000000,-2.850000,-9999.000000,-9999.000000
1/10/1995 10:00,0.000000,0.760000,18.000000,70.000000,-1.760000,-9999.000000,-9999.000000
1/10/1995 10:59,0.000000,1.380000,50.000000,65.000000,-1.120000,-9999.000000,-9999.000000
1/10/1995 12:00,0.000000,1.120000,75.000000,62.000000,-0.600000,-9999.000000,-9999.000000
1/10/1995 13:00,0.000000,1.430000,54.000000,54.000000,-0.240000,-9999.000000,-9999.000000
1/10/1995 13:59,0.000000,1.450000,84.000000,52.000000,0.360000,-9999.000000,-9999.000000
1/10/1995 15:00,0.000000,2.270000,104.000000,52.000000,1.110000,-9999.000000,-9999.000000
1/10/1995 16:00,0.000000,2.420000,77.000000,52.000000,1.310000,-9999.000000,-9999.000000
1/10/1995 16:59,0.000000,2.360000,101.000000,57.000000,1.050000,-9999.000000,-9999.000000
1/10/1995 18:00,0.000000,2.350000,38.000000,58.000000,0.580000,-9999.000000,-9999.000000
1/10/1995 19:00,0.000000,2.430000,63.000000,58.000000,-0.260000,-9999.000000,-9999.000000
1/10/1995 19:59,0.000000,2.250000,47.000000,65.000000,-0.480000,-9999.000000,-9999.000000
1/10/1995 21:00,0.000000,2.780000,50.000000,67.000000,-0.550000,-9999.000000,-9999.000000
1/10/1995 22:00,0.000000,3.190000,57.000000,70.000000,-0.690000,-9999.000000,-9999.000000
1/10/1995 22:59,0.000000,3.110000,59.000000,71.000000,-0.950000,-9999.000000,-9999.000000
2/10/1995 0:00,0.000000,2.970000,54.000000,71.000000,-1.110000,-9999.000000,-9999.000000
2/10/1995 1:00,0.000000,2.900000,50.000000,71.000000,-1.940000,-9999.000000,-9999.000000
2/10/1995 1:59,0.000000,2.030000,49.000000,79.000000,-2.690000,-9999.000000,-9999.000000
2/10/1995 3:00,0.000000,2.390000,51.000000,76.000000,-1.960000,-9999.000000,-9999.000000
2/10/1995 4:00,0.000000,2.460000,42.000000,83.000000,-1.370000,-9999.000000,-9999.000000
2/10/1995 4:59,0.000000,3.070000,30.000000,86.000000,-0.960000,-9999.000000,-9999.000000
2/10/1995 6:00,0.000000,2.810000,56.000000,84.000000,-0.890000,-9999.000000,-9999.000000
2/10/1995 7:00,0.000000,2.610000,46.000000,92.000000,-0.780000,-9999.000000,-9999.000000
2/10/1995 7:59,0.000000,2.090000,43.000000,92.000000,-0.830000,-9999.000000,-9999.000000
2/10/1995 9:00,0.000000,2.270000,56.000000,90.000000,-0.780000,-9999.000000,-9999.000000
2/10/1995 10:00,0.000000,2.530000,62.000000,89.000000,-0.360000,-9999.000000,-9999.000000
2/10/1995 10:59,0.000000,2.540000,24.000000,88.000000,0.020000,-9999.000000,-9999.000000
2/10/1995 12:00,0.000000,3.410000,26.000000,84.000000,0.260000,-9999.000000,-9999.000000
2/10/1995 13:00,0.000000,3.750000,26.000000,75.000000,0.620000,-9999.000000,-9999.000000
2/10/1995 13:59,0.000000,4.270000,343.000000,69.000000,0.380000,-9999.000000,-9999.000000
2/10/1995 15:00,0.000000,4.350000,10.000000,65.000000,0.100000,-9999.000000,-9999.000000
2/10/1995 16:00,0.000000,4.420000,352.000000,65.000000,-0.280000,-9999.000000,-9999.000000
2/10/1995 16:59,0.000000,3.750000,336.000000,65.000000,-0.650000,-9999.000000,-9999.000000
2/10/1995 18:00,0.000000,3.300000,327.000000,67.000000,-1.060000,-9999.000000,-9999.000000
2/10/1995 19:00,0.000000,2.890000,330.000000,73.000000,-1.510000,-9999.000000,-9999.000000
2/10/1995 19:59,0.000000,2.680000,3.000000,75.000000,-2.010000,-9999.000000,-9999.000000
2/10/1995 21:00,0.000000,2.460000,10.000000,76.000000,-2.380000,-9999.000000,-9999.000000
2/10/1995 22:00,0.000000,2.540000,339.000000,76.000000,-2.310000,-9999.000000,-9999.000000
2/10/1995 22:59,0.000000,2.760000,7.000000,78.000000,-2.080000,-9999.000000,-9999.000000
3/10/1995 0:00,0.000000,2.750000,328.000000,78.000000,-2.110000,-9999.000000,-9999.000000
3/10/1995 1:00,0.000000,2.870000,335.000000,81.000000,-2.650000,-9999.000000,-9999.000000
3/10/1995 1:59,0.000000,1.880000,315.000000,88.000000,-2.900000,-9999.000000,-9999.000000
3/10/1995 3:00,0.000000,1.410000,254.000000,89.000000,-2.880000,-9999.000000,-9999.000000
3/10/1995 4:00,0.000000,1.820000,292.000000,85.000000,-3.050000,-9999.000000,-9999.000000
3/10/1995 4:59,0.000000,2.550000,312.000000,78.000000,-3.180000,-9999.000000,-9999.000000
3/10/1995 6:00,0.000000,1.870000,257.000000,79.000000,-3.290000,-9999.000000,-9999.000000
3/10/1995 7:00,0.000000,1.930000,295.000000,79.000000,-3.320000,-9999.000000,-9999.000000
3/10/1995 7:59,0.000000,1.500000,339.000000,79.000000,-3.210000,-9999.000000,-9999.000000
3/10/1995 9:00,0.000000,1.470000,300.000000,84.000000,-3.630000,-9999.000000,-9999.000000
3/10/1995 10:00,0.000000,1.410000,301.000000,86.000000,-3.380000,-9999.000000,-9999.000000
3/10/1995 10:59,0.000000,2.720000,304.000000,91.000000,-2.910000,-9999.000000,-9999.000000
3/10/1995 12:00,0.000000,3.230000,306.000000,83.000000,-2.680000,-9999.000000,-9999.000000
3/10/1995 13:00,0.000000,2.510000,282.000000,72.000000,-2.050000,-9999.000000,-9999.000000
3/10/1995 13:59,0.000000,2.780000,322.000000,69.000000,-2.200000,-9999.000000,-9999.000000
3/10/1995 15:00,0.000000,2.880000,283.000000,67.000000,-2.060000,-9999.000000,-9999.000000
3/10/1995 16:00,0.000000,2.900000,315.000000,66.000000,-1.780000,-9999.000000,-9999.000000
3/10/1995 16:59,0.000000,1.980000,280.000000,68.000000,-2.340000,-9999.000000,-9999.000000
3/10/1995 18:00,0.000000,2.170000,299.000000,71.000000,-2.720000,-9999.000000,-9999.000000
3/10/1995 19:00,0.000000,2.020000,254.000000,85.000000,-3.020000,-9999.000000,-9999.000000
3/10/1995 19:59,0.000000,2.150000,285.000000,90.000000,-3.750000,-9999.000000,-9999.000000
3/10/1995 21:00,0.000000,1.280000,315.000000,87.000000,-4.530000,-9999.000000,-9999.000000
3/10/1995 22:00,0.000000,1.000000,263.000000,85.000000,-4.780000,-9999.000000,-9999.000000
3/10/1995 22:59,0.000000,1.390000,252.000000,84.000000,-5.760000,-9999.000000,-9999.000000
4/10/1995 0:00,0.000000,1.410000,237.000000,87.000000,-4.830000,-9999.000000,-9999.000000
4/10/1995 1:00,0.000000,1.250000,241.000000,88.000000,-4.900000,-9999.000000,-9999.000000
4/10/1995 1:59,0.000000,1.330000,228.000000,93.000000,-6.810000,-9999.000000,-9999.000000
4/10/1995 3:00,0.000000,1.580000,229.000000,95.000000,-8.480000,-9999.000000,-9999.000000
4/10/1995 4:00,0.000000,1.160000,229.000000,95.000000,-7.880000,-9999.000000,-9999.000000
4/10/1995 4:59,0.000000,1.160000,229.000000,92.000000,-8.400000,-9999.000000,-9999.000000
4/10/1995 6:00,0.000000,1.010000,229.000000,92.000000,-9.020000,-9999.000000,-9999.000000
4/10/1995 7:00,0.000000,0.790000,229.000000,94.000000,-7.120000,-9999.000000,-9999.000000
4/10/1995 7:59,0.000000,0.820000,229.000000,94.000000,-6.140000,-9999.000000,-9999.000000
4/10/1995 9:00,0.000000,0.650000,229.000000,95.000000,-6.960000,-9999.000000,-9999.000000
4/10/1995 10:00,0.000000,0.860000,229.000000,95.000000,-6.120000,-9999.000000,-9999.000000
4/10/1995 10:59,0.000000,0.830000,229.000000,96.000000,-5.120000,-9999.000000,-9999.000000
4/10/1995 12:00,0.000000,0.410000,229.000000,96.000000,-4.300000,-9999.000000,-9999.000000
4/10/1995 13:00,0.000000,0.090000,229.000000,94.000000,-3.960000,-9999.000000,-9999.000000
4/10/1995 13:59,0.000000,0.150000,229.000000,88.000000,-3.620000,-9999.000000,-9999.000000
4/10/1995 15:00,0.000000,0.280000,229.000000,80.000000,-3.360000,-9999.000000,-9999.000000
4/10/1995 16:00,0.000000,0.780000,229.000000,79.000000,-3.370000,-9999.000000,-9999.000000
4/10/1995 16:59,0.000000,1.350000,229.000000,75.000000,-3.320000,-9999.000000,-9999.000000
4/10/1995 18:00,0.000000,1.340000,229.000000,78.000000,-3.270000,-9999.000000,-9999.000000
4/10/1995 19:00,0.000000,0.670000,229.000000,80.000000,-4.040000,-9999.000000,-9999.000000
4/10/1995 19:59,0.000000,0.160000,229.000000,82.000000,-4.980000,-9999.000000,-9999.000000
4/10/1995 21:00,0.000000,0.120000,229.000000,79.000000,-5.140000,-9999.000000,-9999.000000
4/10/1995 22:00,0.000000,0.010000,229.000000,78.000000,-6.210000,-9999.000000,-9999.000000
4/10/1995 22:59,0.000000,0.030000,229.000000,84.000000,-6.140000,-9999.000000,-9999.000000
5/10/1995 0:00,0.000000,0.000000,229.000000,78.000000,-5.850000,-9999.000000,-9999.000000
5/10/1995 1:00,0.000000,0.010000,229.000000,76.000000,-6.360000,-9999.000000,-9999.000000
5/10/1995 1:59,0.000000,0.070000,229.000000,75.000000,-5.390000,-9999.000000,-9999.000000
5/10/1995 3:00,0.000000,0.160000,229.000000,75.000000,-5.100000,-9999.000000,-9999.000000
5/10/1995 4:00,0.000000,0.460000,229.000000,76.000000,-5.220000,-9999.000000,-9999.000000
5/10/1995 4:59,0.000000,0.070000,229.000000,78.000000,-5.180000,-9999.000000,-9999.000000
5/10/1995 6:00,0.000000,0.640000,229.000000,78.000000,-5.210000,-9999.000000,-9999.000000
5/10/1995 7:00,0.000000,0.760000,229.000000,80.000000,-5.240000,-9999.000000,-9999.000000
5/10/1995 7:59,0.000000,0.760000,229.000000,85.000000,-5.290000,-9999.000000,-9999.000000
5/10/1995 9:00,0.000000,0.910000,229.000000,84.000000,-5.080000,-9999.000000,-9999.000000
5/10/1995 10:00,0.000000,2.130000,229.000000,87.000000,-5.090000,-9999.000000,-9999.000000
5/10/1995 10:59,0.000000,2.110000,229.000000,81.000000,-4.910000,-9999.000000,-9999.000000
5/10/1995 12:00,0.000000,2.150000,229.000000,76.000000,-4.620000,-9999.000000,-9999.000000
5/10/1995 13:00,0.000000,1.760000,229.000000,74.000000,-4.570000,-9999.000000,-9999.000000
5/10/1995 13:59,0.000000,2.480000,229.000000,72.000000,-3.920000,-9999.000000,-9999.000000
5/10/1995 15:00,0.000000,1.900000,228.000000,68.000000,-4.500000,-9999.000000,-9999.000000
5/10/1995 16:00,0.000000,2.070000,228.000000,69.000000,-4.450000,-9999.000000,-9999.000000
5/10/1995 16:59,0.000000,2.460000,228.000000,71.000000,-4.200000,-9999.000000,-9999.000000
5/10/1995 18:00,0.000000,2.770000,228.000000,76.000000,-4.480000,-9999.000000,-9999.000000
5/10/1995 19:00,0.000000,2.970000,228.000000,82.000000,-4.730000,-9999.000000,-9999.000000
5/10/1995 19:59,0.000000,2.780000,228.000000,87.000000,-4.850000,-9999.000000,-9999.000000
5/10/1995 21:00,0.000000,2.030000,228.000000,85.000000,-4.980000,-9999.000000,-9999.000000
5/10/1995 22:00,0.000000,1.910000,228.000000,85.000000,-5.010000,-9999.000000,-9999.000000
5/10/1995 22:59,0.000000,1.040000,228.000000,84.000000,-6.220000,-9999.000000,-9999.000000
6/10/1995 0:00,0.060000,1.180000,228.000000,86.000000,-5.780000,-9999.000000,-9999.000000
6/10/1995 1:00,0.060000,1.950000,228.000000,88.000000,-4.260000,-9999.000000,-9999.000000
6/10/1995 1:59,0.060000,2.450000,228.000000,90.000000,-3.710000,-9999.000000,-9999.000000
6/10/1995 3:00,0.060000,2.650000,228.000000,90.000000,-3.400000,-9999.000000,-9999.000000
6/10/1995 4:00,0.060000,2.490000,228.000000,90.000000,-3.370000,-9999.000000,-9999.000000
6/10/1995 4:59,0.060000,2.170000,228.000000,91.000000,-3.390000,-9999.000000,-9999.000000
6/10/1995 6:00,0.060000,1.850000,228.000000,90.000000,-3.260000,-9999.000000,-9999.000000
6/10/1995 7:00,0.060000,1.820000,228.000000,90.000000,-3.270000,-9999.000000,-9999.000000
6/10/1995 7:59,0.060000,2.510000,228.000000,89.000000,-3.350000,-9999.000000,-9999.000000
6/10/1995 9:00,0.060000,2.270000,228.000000,89.000000,-3.480000,-9999.000000,-9999.000000
6/10/1995 10:00,0.060000,2.370000,228.000000,88.000000,-3.430000,-9999.000000,-9999.000000
6/10/1995 10:59,0.060000,2.360000,228.000000,85.000000,-3.170000,-9999.000000,-9999.000000
6/10/1995 12:00,0.060000,2.040000,228.000000,76.000000,-2.540000,-9999.000000,-9999.000000
6/10/1995 13:00,0.060000,2.810000,31.000000,78.000000,-2.170000,-9999.000000,-9999.000000
6/10/1995 13:59,0.060000,3.680000,58.000000,78.000000,-1.800000,-9999.000000,-9999.000000
6/10/1995 15:00,0.060000,3.950000,50.000000,81.000000,-2.130000,-9999.000000,-9999.000000
6/10/1995 16:00,0.060000,3.830000,29.000000,82.000000,-1.970000,-9999.000000,-9999.000000
6/10/1995 16:59,0.060000,3.500000,16.000000,85.000000,-1.820000,-9999.000000,-9999.000000
6/10/1995 18:00,0.060000,3.940000,38.000000,84.000000,-2.020000,-9999.000000,-9999.000000
6/10/1995 19:00,0.060000,3.420000,36.000000,85.000000,-2.300000,-9999.000000,-9999.000000
6/10/1995 19:59,0.060000,2.830000,36.000000,88.000000,-1.780000,-9999.000000,-9999.000000
6/10/1995 21:00,0.060000,4.060000,48.000000,83.000000,-1.390000,-9999.000000,-9999.000000
6/10/1995 22:00,0.060000,4.320000,44.000000,90.000000,-1.720000,-9999.000000,-9999.000000
6/10/1995 22:59,0.060000,4.260000,51.000000,91.000000,-2.130000,-9999.000000,-9999.000000
7/10/1995 0:00,0.000000,4.850000,47.000000,91.000000,-2.500000,-9999.000000,-9999.000000
7/10/1995 1:00,0.000000,4.550000,46.000000,90.000000,-2.980000,-9999.000000,-9999.000000
7/10/1995 1:59,0.000000,4.440000,39.000000,89.000000,-3.520000,-9999.000000,-9999.000000
7/10/1995 3:00,0.000000,4.590000,50.000000,89.000000,-4.140000,-9999.000000,-9999.000000
7/10/1995 4:00,0.000000,4.710000,67.000000,91.000000,-4.580000,-9999.000000,-9999.000000
7/10/1995 4:59,0.000000,4.000000,48.000000,91.000000,-4.650000,-9999.000000,-9999.000000
7/10/1995 6:00,0.000000,3.640000,48.000000,91.000000,-4.890000,-9999.000000,-9999.000000
7/10/1995 7:00,0.000000,3.160000,35.000000,90.000000,-4.940000,-9999.000000,-9999.000000
7/10/1995 7:59,0.000000,3.170000,33.000000,87.000000,-4.950000,-9999.000000,-9999.000000
7/10/1995 9:00,0.000000,3.160000,42.000000,89.000000,-4.880000,-9999.000000,-9999.000000
7/10/1995 10:00,0.000000,3.470000,37.000000,83.000000,-4.850000,-9999.000000,-9999.000000
7/10/1995 10:59,0.000000,3.400000,42.000000,77.000000,-4.440000,-9999.000000,-9999.000000
7/10/1995 12:00,0.000000,3.510000,32.000000,74.000000,-3.900000,-9999.000000,-9999.000000
7/10/1995 13:00,0.000000,3.880000,44.000000,74.000000,-2.950000,-9999.000000,-9999.000000
7/10/1995 13:59,0.000000,3.810000,49.000000,73.000000,-2.920000,-9999.000000,-9999.000000
7/10/1995 15:00,0.000000,4.080000,30.000000,69.000000,-2.310000,-9999.000000,-9999.000000
7/10/1995 16:00,0.000000,4.370000,29.000000,72.000000,-2.420000,-9999.000000,-9999.000000
7/10/1995 16:59,0.000000,4.920000,49.000000,70.000000,-2.170000,-9999.000000,-9999.000000
7/10/1995 18:00,0.000000,4.520000,47.000000,67.000000,-2.630000,-9999.000000,-9999.000000
7/10/1995 19:00,0.000000,4.320000,47.000000,73.000000,-3.170000,-9999.000000,-9999.000000
7/10/1995 19:59,0.000000,4.830000,42.000000,73.000000,-3.400000,-9999.000000,-9999.000000
7/10/1995 21:00,0.000000,4.440000,55.000000,72.000000,-3.670000,-9999.000000,-9999.000000
7/10/1995 22:00,0.000000,4.050000,54.000000,73.000000,-3.560000,-9999.000000,-9999.000000
7/10/1995 22:59,0.000000,3.820000,62.000000,74.000000,-3.380000,-9999.000000,-9999.000000
8/10/1995 0:00,0.000000,3.290000,49.000000,76.000000,-3.420000,-9999.000000,-9999.000000
8/10/1995 1:00,0.000000,3.020000,36.000000,78.000000,-3.510000,-9999.000000,-9999.000000
8/10/1995 1:59,0.000000,3.300000,65.000000,78.000000,-3.690000,-9999.000000,-9999.000000
8/10/1995 3:00,0.000000,2.600000,64.000000,81.000000,-3.840000,-9999.000000,-9999.000000
8/10/1995 4:00,0.000000,2.100000,52.000000,81.000000,-3.870000,-9999.000000,-9999.000000
8/10/1995 4:59,0.000000,1.840000,52.000000,81.000000,-3.920000,-9999.000000,-9999.000000
8/10/1995 6:00,0.000000,2.950000,60.000000,82.000000,-3.240000,-9999.000000,-9999.000000
8/10/1995 7:00,0.000000,3.290000,58.000000,80.000000,-3.010000,-9999.000000,-9999.000000
8/10/1995 7:59,0.000000,3.210000,60.000000,81.000000,-2.920000,-9999.000000,-9999.000000
8/10/1995 9:00,0.000000,3.090000,60.000000,77.000000,-3.060000,-9999.000000,-9999.000000
8/10/1995 10:00,0.000000,3.370000,59.000000,80.000000,-3.200000,-9999.000000,-9999.000000
8/10/1995 10:59,0.000000,4.060000,56.000000,79.000000,-3.270000,-9999.000000,-9999.000000
8/10/1995 12:00,0.000000,4.590000,41.000000,77.000000,-3.090000,-9999.000000,-9999.000000
8/10/1995 13:00,0.000000,4.100000,65.000000,76.000000,-2.880000,-9999.000000,-9999.000000
8/10/1995 13:59,0.000000,3.380000,49.000000,76.000000,-2.830000,-9999.000000,-9999.000000
8/10/1995 15:00,0.000000,3.830000,71.000000,74.000000,-2.350000,-9999.000000,-9999.000000
8/10/1995 16:00,0.000000,4.170000,65.000000,74.000000,-2.010000,-9999.000000,-9999.000000
8/10/1995 16:59,0.000000,4.780000,41.000000,74.000000,-1.910000,-9999.000000,-9999.000000
8/10/1995 18:00,0.000000,5.200000,51.000000,77.000000,-2.430000,-9999.000000,-9999.000000
8/10/1995 19:00,0.000000,4.120000,50.000000,81.000000,-3.260000,-9999.000000,-9999.000000
8/10/1995 19:59,0.000000,3.700000,57.000000,82.000000,-3.990000,-9999.000000,-9999.000000
8/10/1995 21:00,0.000000,3.820000,45.000000,84.000000,-3.980000,-9999.000000,-9999.000000
8/10/1995 22:00,0.000000,3.580000,52.000000,82.000000,-4.360000,-9999.000000,-9999.000000
8/10/1995 22:59,0.000000,4.170000,51.000000,83.000000,-4.170000,-9999.000000,-9999.000000
9/10/1995 0:00,0.000000,4.160000,60.000000,86.000000,-4.020000,-9999.000000,-9999.000000
9/10/1995 1:00,0.000000,3.480000,30.000000,87.000000,-4.620000,-9999.000000,-9999.000000
9/10/1995 1:59,0.000000,3.400000,45.000000,88.000000,-5.050000,-9999.000000,-9999.000000
9/10/1995 3:00,0.000000,2.980000,48.000000,88.000000,-5.190000,-9999.000000,-9999.000000
9/10/1995 4:00,0.000000,2.570000,34.000000,90.000000,-5.100000,-9999.000000,-9999.000000
9/10/1995 4:59,0.000000,2.050000,44.000000,93.000000,-5.170000,-9999.000000,-9999.000000
9/10/1995 6:00,0.000000,3.150000,27.000000,96.000000,-4.450000,-9999.000000,-9999.000000
9/10/1995 7:00,0.000000,3.400000,53.000000,89.000000,-4.300000,-9999.000000,-9999.000000
9/10/1995 7:59,0.000000,2.630000,65.000000,94.000000,-4.130000,-9999.000000,-9999.000000
9/10/1995 9:00,0.000000,2.500000,32.000000,91.000000,-3.750000,-9999.000000,-9999.000000
9/10/1995 10:00,0.000000,3.370000,20.000000,87.000000,-3.310000,-9999.000000,-9999.000000
9/10/1995 10:59,0.000000,3.770000,19.000000,85.000000,-3.170000,-9999.000000,-9999.000000
9/10/1995 12:00,0.000000,3.680000,30.000000,85.000000,-2.670000,-9999.000000,-9999.000000
9/10/1995 13:00,0.000000,3.870000,15.000000,76.000000,-2.110000,-9999.000000,-9999.000000
9/10/1995 13:59,0.000000,4.490000,12.000000,80.000000,-1.630000,-9999.000000,-9999.000000
9/10/1995 15:00,0.000000,4.850000,10.000000,82.000000,-1.300000,-9999.000000,-9999.000000
9/10/1995 16:00,0.000000,5.650000,12.000000,81.000000,-1.080000,-9999.000000,-9999.000000
9/10/1995 16:59,0.000000,5.960000,42.000000,83.000000,-1.340000,-9999.000000,-9999.000000
9/10/1995 18:00,0.000000,6.290000,32.000000,79.000000,-1.600000,-9999.000000,-9999.000000
9/10/1995 19:00,0.000000,6.870000,43.000000,80.000000,-1.980000,-9999.000000,-9999.000000
9/10/1995 19:59,0.000000,6.780000,44.000000,77.000000,-2.570000,-9999.000000,-9999.000000
9/10/1995 21:00,0.000000,6.430000,35.000000,81.000000,-2.990000,-9999.000000,-9999.000000
9/10/1995 22:00,0.000000,6.130000,41.000000,87.000000,-3.240000,-9999.000000,-9999.000000
9/10/1995 22:59,0.000000,6.350000,21.000000,90.000000,-3.540000,-9999.000000,-9999.000000
10/10/1995 0:00,0.000000,6.760000,34.000000,86.000000,-4.100000,-9999.000000,-9999.000000
10/10/1995 1:00,0.000000,6.870000,22.000000,84.000000,-4.130000,-9999.000000,-9999.000000
10/10/1995 1:59,0.000000,6.460000,22.000000,83.000000,-4.380000,-9999.000000,-9999.000000
10/10/1995 3:00,0.000000,6.710000,15.000000,83.000000,-4.540000,-9999.000000,-9999.000000
10/10/1995 4:00,0.000000,6.560000,16.000000,81.000000,-4.910000,-9999.000000,-9999.000000
10/10/1995 4:59,0.000000,5.880000,6.000000,81.000000,-5.340000,-9999.000000,-9999.000000
10/10/1995 6:00,0.000000,5.030000,348.000000,81.000000,-5.710000,-9999.000000,-9999.000000
10/10/1995 7:00,0.000000,4.500000,339.000000,81.000000,-5.890000,-9999.000000,-9999.000000
10/10/1995 7:59,0.000000,4.010000,12.000000,79.000000,-5.930000,-9999.000000,-9999.000000
10/10/1995 9:00,0.000000,3.440000,315.000000,79.000000,-5.930000,-9999.000000,-9999.000000
10/10/1995 10:00,0.000000,3.670000,339.000000,81.000000,-5.810000,-9999.000000,-9999.000000
10/10/1995 10:59,0.000000,3.730000,324.000000,81.000000,-5.440000,-9999.000000,-9999.000000
10/10/1995 12:00,0.000000,3.500000,326.000000,76.000000,-5.040000,-9999.000000,-9999.000000
10/10/1995 13:00,0.000000,4.790000,344.000000,76.000000,-4.540000,-9999.000000,-9999.000000
10/10/1995 13:59,0.000000,5.070000,21.000000,77.000000,-4.590000,-9999.000000,-9999.000000
10/10/1995 15:00,0.000000,5.980000,25.000000,81.000000,-4.690000,-9999.000000,-9999.000000
10/10/1995 16:00,0.000000,5.630000,3.000000,68.000000,-4.940000,-9999.000000,-9999.000000
10/10/1995 16:59,0.000000,5.470000,343.000000,87.000000,-5.250000,-9999.000000,-9999.000000
10/10/1995 18:00,0.000000,5.080000,343.000000,92.000000,-5.530000,-9999.000000,-9999.000000
10/10/1995 19:00,0.000000,4.480000,347.000000,91.000000,-5.920000,-9999.000000,-9999.000000
10/10/1995 19:59,0.000000,3.350000,334.000000,88.000000,-6.230000,-9999.000000,-9999.000000
10/10/1995 21:00,0.000000,2.090000,315.000000,86.000000,-6.630000,-9999.000000,-9999.000000
10/10/1995 22:00,0.000000,1.660000,323.000000,86.000000,-7.100000,-9999.000000,-9999.000000
10/10/1995 22:59,0.000000,1.390000,309.000000,86.000000,-7.360000,-9999.000000,-9999.000000
11/10/1995 0:00,0.000000,0.840000,187.000000,86.000000,-7.560000,-9999.000000,-9999.000000
11/10/1995 1:00,0.000000,0.560000,239.000000,86.000000,-7.790000,-9999.000000,-9999.000000
11/10/1995 1:59,0.000000,0.880000,275.000000,84.000000,-7.800000,-9999.000000,-9999.000000
11/10/1995 3:00,0.000000,1.030000,246.000000,81.000000,-7.690000,-9999.000000,-9999.000000
11/10/1995 4:00,0.000000,1.070000,274.000000,78.000000,-7.300000,-9999.000000,-9999.000000
11/10/1995 4:59,0.000000,0.760000,247.000000,81.000000,-7.050000,-9999.000000,-9999.000000
11/10/1995 6:00,0.000000,0.590000,169.000000,82.000000,-6.820000,-9999.000000,-9999.000000
11/10/1995 7:00,0.000000,0.320000,223.000000,76.000000,-6.740000,-9999.000000,-9999.000000
11/10/1995 7:59,0.000000,0.850000,243.000000,78.000000,-6.870000,-9999.000000,-9999.000000
11/10/1995 9:00,0.000000,1.350000,285.000000,79.000000,-6.750000,-9999.000000,-9999.000000
11/10/1995 10:00,0.000000,1.570000,303.000000,76.000000,-6.450000,-9999.000000,-9999.000000
11/10/1995 10:59,0.000000,0.540000,101.000000,79.000000,-5.300000,-9999.000000,-9999.000000
11/10/1995 12:00,0.000000,1.660000,75.000000,78.000000,-4.800000,-9999.000000,-9999.000000
11/10/1995 13:00,0.000000,2.610000,118.000000,79.000000,-4.420000,-9999.000000,-9999.000000
11/10/1995 13:59,0.000000,2.800000,96.000000,73.000000,-4.020000,-9999.000000,-9999.000000
11/10/1995 15:00,0.000000,2.870000,86.000000,71.000000,-3.800000,-9999.000000,-9999.000000
11/10/1995 16:00,0.000000,3.200000,71.000000,66.000000,-4.080000,-9999.000000,-9999.000000
11/10/1995 16:59,0.000000,3.840000,54.000000,63.000000,-4.330000,-9999.000000,-9999.000000
11/10/1995 18:00,0.000000,3.990000,76.000000,63.000000,-4.620000,-9999.000000,-9999.000000
11/10/1995 19:00,0.000000,4.510000,65.000000,67.000000,-4.780000,-9999.000000,-9999.000000
11/10/1995 19:59,0.000000,4.500000,61.000000,72.000000,-5.190000,-9999.000000,-9999.000000
11/10/1995 21:00,0.000000,4.370000,63.000000,75.000000,-5.650000,-9999.000000,-9999.000000
11/10/1995 22:00,0.000000,3.570000,61.000000,77.000000,-5.490000,-9999.000000,-9999.000000
11/10/1995 22:59,0.000000,3.890000,68.000000,77.000000,-5.440000,-9999.000000,-9999.000000
12/10/1995 0:00,0.120000,3.240000,69.000000,79.000000,-5.570000,-9999.000000,-9999.000000
12/10/1995 1:00,0.120000,3.040000,68.000000,81.000000,-5.540000,-9999.000000,-9999.000000
12/10/1995 1:59,0.120000,3.310000,69.000000,81.000000,-5.460000,-9999.000000,-9999.000000
12/10/1995 3:00,0.120000,2.680000,92.000000,82.000000,-5.580000,-9999.000000,-9999.000000
12/10/1995 4:00,0.120000,2.810000,77.000000,81.000000,-5.660000,-9999.000000,-9999.000000
12/10/1995 4:59,0.120000,3.070000,95.000000,82.000000,-5.680000,-9999.000000,-9999.000000
12/10/1995 6:00,0.120000,3.020000,66.000000,81.000000,-5.760000,-9999.000000,-9999.000000
12/10/1995 7:00,0.120000,3.370000,62.000000,82.000000,-6.050000,-9999.000000,-9999.000000
12/10/1995 7:59,0.120000,4.020000,69.000000,82.000000,-6.940000,-9999.000000,-9999.000000
