Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
07/09/1986 10:30,48.475785,166.284879,0.748676,583.333000,581.775814,0.577389,1.000000
07/09/1986 11:30,48.887880,188.948574,0.753424,463.889000,582.809309,0.574756,0.798558
07/09/1986 12:30,45.417492,210.359640,0.712240,305.556000,538.297866,0.561544,0.569465
07/09/1986 13:30,38.896513,228.522399,0.627916,261.111000,446.337358,0.528129,0.586801
07/09/1986 14:30,30.409972,243.479776,0.506184,186.111000,339.716246,0.498628,0.549211
07/09/1986 15:30,20.813638,256.172437,0.355329,588.889000,202.072397,0.422508,1.000000
08/09/1986 06:30,18.578078,101.555917,0.318597,130.556000,182.251764,0.424863,0.715531
08/09/1986 07:30,28.290302,113.930672,0.473939,316.667000,310.140898,0.486011,1.000000
08/09/1986 08:30,37.023636,128.345539,0.602144,494.444000,426.731566,0.526325,1.000000
08/09/1986 09:30,43.983864,145.769365,0.694456,652.778000,517.321262,0.553231,1.000000
08/09/1986 10:30,48.121612,166.508416,0.744563,644.444000,569.938448,0.568470,1.000000
08/09/1986 11:30,48.506846,189.023166,0.749035,477.778000,571.704247,0.566815,0.838474
08/09/1986 12:30,45.035863,210.295688,0.707549,200.000000,528.622400,0.554819,0.379575
08/09/1986 13:30,38.529611,228.375649,0.622919,211.111000,436.319225,0.520146,0.485343
08/09/1986 14:30,30.059480,243.296977,0.500899,216.667000,326.553504,0.484114,0.665151
08/09/1986 15:30,20.474642,255.978526,0.349793,208.333000,195.011681,0.413984,1.000000
09/09/1986 06:30,18.360595,101.891655,0.314996,69.444000,173.214391,0.408198,0.400326
09/09/1986 07:30,28.054185,114.276636,0.470306,169.444000,309.119384,0.487897,0.549406
09/09/1986 08:30,36.755481,128.692291,0.598401,394.444000,416.409055,0.516536,0.950134
09/09/1986 09:30,43.672224,146.084714,0.690532,525.000000,503.026842,0.540718,1.000000
09/09/1986 10:30,47.765569,166.730664,0.740401,616.667000,552.254301,0.553638,1.000000
09/09/1986 11:30,48.124062,189.097794,0.744592,625.000000,555.396672,0.553643,1.000000
09/09/1986 12:30,44.652366,210.233049,0.702804,133.333000,526.287524,0.555807,0.254177
09/09/1986 13:30,38.160673,228.230374,0.617869,180.556000,444.736680,0.534235,0.407242
09/09/1986 14:30,29.706902,243.115197,0.495563,122.222000,329.970745,0.494188,0.371334
09/09/1986 15:30,20.133622,255.785086,0.344211,86.111000,197.338030,0.425493,0.436298
10/09/1986 06:30,18.141960,102.228309,0.311372,33.333000,176.562459,0.420709,0.188537
10/09/1986 07:30,27.816539,114.622924,0.466642,105.556000,316.087310,0.502547,0.334726
10/09/1986 08:30,36.485484,129.038539,0.594619,147.222000,438.798250,0.547482,0.336532
10/09/1986 09:30,43.358635,146.398683,0.686563,194.444000,527.496414,0.569999,0.369815
10/09/1986 10:30,47.407726,166.951477,0.736188,394.444000,571.079116,0.575483,0.692999
10/09/1986 11:30,47.739626,189.172321,0.740096,644.444000,572.608528,0.573964,1.000000
10/09/1986 12:30,44.267121,210.171608,0.698004,650.000000,529.339233,0.562577,1.000000
10/09/1986 13:30,37.789827,228.086499,0.612767,583.333000,446.263788,0.540247,1.000000
10/09/1986 14:30,29.352371,242.934391,0.490179,491.667000,330.277195,0.499816,1.000000
10/09/1986 15:30,19.790714,255.592085,0.338585,408.333000,195.064906,0.427354,1.000000
11/09/1986 06:30,17.922169,102.565739,0.307725,130.556000,171.747067,0.413866,0.759013
11/09/1986 07:30,27.577366,114.969385,0.462946,313.889000,289.833874,0.464239,1.000000
11/09/1986 08:30,36.213665,129.384121,0.590798,497.222000,411.813419,0.516862,1.000000
11/09/1986 09:30,43.043140,146.711114,0.682549,658.333000,501.978865,0.545325,1.000000
11/09/1986 10:30,47.048156,167.170713,0.731927,766.667000,556.522499,0.563779,1.000000
11/09/1986 11:30,47.353634,189.246612,0.735549,816.667000,566.885070,0.571436,1.000000
11/09/1986 12:30,43.880245,210.111248,0.693153,825.000000,539.714256,0.577310,1.000000
11/09/1986 13:30,37.417204,227.943944,0.607614,738.889000,476.927752,0.581955,1.000000
11/09/1986 14:30,28.996023,242.754513,0.484749,630.556000,345.136287,0.527873,1.000000
11/09/1986 15:30,19.446054,255.399495,0.332919,491.667000,203.315883,0.452771,1.000000
12/09/1986 06:30,17.701218,102.903805,0.304053,116.667000,181.214281,0.441716,0.643074
12/09/1986 07:30,27.336670,115.315864,0.459218,297.222000,308.146411,0.497311,0.966834
12/09/1986 08:30,35.940046,129.728874,0.586938,472.222000,432.394493,0.545969,1.000000
12/09/1986 09:30,42.725786,147.021848,0.678490,625.000000,521.428124,0.569537,1.000000
12/09/1986 10:30,46.686932,167.388232,0.727616,725.000000,569.243614,0.579772,1.000000
12/09/1986 11:30,46.966183,189.320537,0.730951,769.444000,570.009154,0.577890,1.000000
12/09/1986 12:30,43.491856,210.051854,0.688251,627.778000,523.496252,0.563648,1.000000
12/09/1986 13:30,37.042936,227.802632,0.602413,463.889000,420.894547,0.517739,1.000000
12/09/1986 14:30,28.637993,242.575513,0.479274,486.111000,314.841678,0.486778,1.000000
12/09/1986 15:30,19.099778,255.207283,0.327214,369.444000,180.752527,0.409322,1.000000
13/09/1986 06:30,17.479103,103.242367,0.300358,38.889000,158.407048,0.390662,0.244983
13/09/1986 07:30,27.094456,115.662211,0.455459,141.667000,287.487686,0.467548,0.493923
13/09/1986 08:30,35.664647,130.072636,0.583040,400.000000,394.849748,0.501626,1.000000
13/09/1986 09:30,42.406620,147.330732,0.674388,591.667000,477.720431,0.524687,1.000000
13/09/1986 10:30,46.324127,167.603899,0.723258,727.778000,520.514187,0.533048,1.000000
13/09/1986 11:30,46.577371,189.393964,0.726303,397.222000,531.537453,0.542042,0.749907
13/09/1986 12:30,43.102073,209.993312,0.683300,283.333000,491.973616,0.533258,0.577878
13/09/1986 13:30,36.667153,227.662480,0.597165,227.778000,412.543317,0.511649,0.553905
13/09/1986 14:30,28.278419,242.397341,0.473757,147.222000,301.086064,0.470677,0.490202
13/09/1986 15:30,18.752027,255.015412,0.321473,161.111000,169.834554,0.391254,0.947613
14/09/1986 06:30,17.255821,103.581282,0.296639,111.111000,160.837245,0.401411,0.689453
14/09/1986 07:30,26.850729,116.008271,0.451668,277.778000,290.279905,0.475793,0.959196
14/09/1986 08:30,35.387494,130.415248,0.579103,430.556000,406.030448,0.519054,1.000000
14/09/1986 09:30,42.085691,147.637612,0.670241,605.556000,489.066691,0.540178,1.000000
14/09/1986 10:30,45.959817,167.817581,0.718852,716.667000,535.505459,0.551461,1.000000
14/09/1986 11:30,46.187296,189.466766,0.721607,763.889000,531.242972,0.544971,1.000000
14/09/1986 12:30,42.711015,209.935506,0.678301,602.778000,488.898021,0.533539,1.000000
14/09/1986 13:30,36.289989,227.523408,0.591872,580.556000,400.754608,0.501200,1.000000
14/09/1986 14:30,27.917437,242.219944,0.468199,369.444000,290.740761,0.459649,1.000000
14/09/1986 15:30,18.402938,254.823849,0.315698,219.444000,162.198576,0.380291,1.000000
15/09/1986 06:30,17.031369,103.920411,0.292895,102.778000,152.782206,0.385969,0.671088
15/09/1986 07:30,26.605496,116.353893,0.447845,275.000000,268.181077,0.443081,1.000000
15/09/1986 08:30,35.108609,130.756551,0.575128,444.444000,392.554514,0.505019,1.000000
15/09/1986 09:30,41.763050,147.942340,0.666052,600.000000,477.310579,0.530219,1.000000
15/09/1986 10:30,45.594078,168.029145,0.714400,675.000000,528.885039,0.547737,1.000000
15/09/1986 11:30,45.796059,189.538819,0.716863,547.222000,529.838906,0.546828,1.000000
15/09/1986 12:30,42.318801,209.878323,0.673255,500.000000,486.076916,0.534143,1.000000
15/09/1986 13:30,35.911574,227.385333,0.586536,372.222000,391.048649,0.493241,0.954978
15/09/1986 14:30,27.555186,242.043269,0.462603,177.778000,286.406209,0.458023,0.622278
15/09/1986 15:30,18.052652,254.632554,0.309891,225.000000,158.580994,0.378569,1.000000
16/09/1986 06:30,16.805744,104.259611,0.289128,100.000000,147.066307,0.376163,0.678098
16/09/1986 07:30,26.358765,116.698926,0.443990,272.222000,272.313083,0.453563,1.000000
16/09/1986 08:30,34.828020,131.096389,0.571115,447.222000,389.107846,0.503825,1.000000
16/09/1986 09:30,41.438747,148.244770,0.661819,594.444000,480.341520,0.536703,1.000000
16/09/1986 10:30,45.226988,168.238467,0.709903,677.778000,523.886083,0.545696,1.000000
16/09/1986 11:30,45.403757,189.609999,0.712072,569.444000,523.977826,0.544117,1.000000
16/09/1986 12:30,41.925551,209.821652,0.668164,577.778000,476.672541,0.527509,1.000000
16/09/1986 13:30,35.532043,227.248173,0.581158,533.333000,385.856768,0.490925,1.000000
16/09/1986 14:30,27.191805,241.867260,0.456971,208.333000,278.693282,0.450932,0.749405
16/09/1986 15:30,17.701309,254.441490,0.304055,236.111000,150.329414,0.365557,1.000000
17/09/1986 06:30,16.578944,104.598741,0.285336,88.889000,146.346536,0.379086,0.605684
17/09/1986 07:30,26.110543,117.043218,0.440104,266.667000,267.053425,0.448482,1.000000
17/09/1986 08:30,34.545755,131.434605,0.567064,438.889000,385.791027,0.502819,1.000000
17/09/1986 09:30,41.112838,148.544756,0.657544,580.556000,473.268327,0.531942,1.000000
17/09/1986 10:30,44.858626,168.445422,0.705360,683.333000,514.246313,0.538806,1.000000
17/09/1986 11:30,45.010493,189.680187,0.707236,733.333000,508.279279,0.531129,1.000000
17/09/1986 12:30,41.531385,209.765381,0.663030,591.667000,464.966485,0.518251,1.000000
